表章項目_code,表章項目,出生児数・死亡者数_code,出生児数・死亡者数,男女別_code,男女別,日本人・外国人_code,日本人・外国人,全国・都道府県_code,全国・都道府県,時間軸（年間）_code,時間軸（年間）,unit,value
012,出生児数・死亡者数,002,死亡者数,000,男女計,002,外国人,45000,宮崎県,2023001011,2023年10月～2024年9月,人,17
012,出生児数・死亡者数,002,死亡者数,000,男女計,002,外国人,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,22
012,出生児数・死亡者数,002,死亡者数,000,男女計,002,外国人,47000,沖縄県,2023001011,2023年10月～2024年9月,人,63
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,00000,全国,2023001011,2023年10月～2024年9月,人,815409
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,01000,北海道,2023001011,2023年10月～2024年9月,人,37935
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,02000,青森県,2023001011,2023年10月～2024年9月,人,10062
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,03000,岩手県,2023001011,2023年10月～2024年9月,人,9752
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,04000,宮城県,2023001011,2023年10月～2024年9月,人,14644
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,05000,秋田県,2023001011,2023年10月～2024年9月,人,8330
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,06000,山形県,2023001011,2023年10月～2024年9月,人,8260
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,07000,福島県,2023001011,2023年10月～2024年9月,人,13617
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,08000,茨城県,2023001011,2023年10月～2024年9月,人,20320
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,09000,栃木県,2023001011,2023年10月～2024年9月,人,13107
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,10000,群馬県,2023001011,2023年10月～2024年9月,人,14115
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,11000,埼玉県,2023001011,2023年10月～2024年9月,人,46228
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,12000,千葉県,2023001011,2023年10月～2024年9月,人,39984
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,13000,東京都,2023001011,2023年10月～2024年9月,人,71912
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,14000,神奈川県,2023001011,2023年10月～2024年9月,人,53568
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,15000,新潟県,2023001011,2023年10月～2024年9月,人,16439
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,16000,富山県,2023001011,2023年10月～2024年9月,人,7509
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,17000,石川県,2023001011,2023年10月～2024年9月,人,7402
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,18000,福井県,2023001011,2023年10月～2024年9月,人,5124
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,19000,山梨県,2023001011,2023年10月～2024年9月,人,5601
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,20000,長野県,2023001011,2023年10月～2024年9月,人,14383
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,21000,岐阜県,2023001011,2023年10月～2024年9月,人,13380
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,22000,静岡県,2023001011,2023年10月～2024年9月,人,25022
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,23000,愛知県,2023001011,2023年10月～2024年9月,人,43784
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,24000,三重県,2023001011,2023年10月～2024年9月,人,12148
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,25000,滋賀県,2023001011,2023年10月～2024年9月,人,7926
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,26000,京都府,2023001011,2023年10月～2024年9月,人,15714
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,27000,大阪府,2023001011,2023年10月～2024年9月,人,56879
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,28000,兵庫県,2023001011,2023年10月～2024年9月,人,34109
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,29000,奈良県,2023001011,2023年10月～2024年9月,人,8769
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,30000,和歌山県,2023001011,2023年10月～2024年9月,人,7220
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,31000,鳥取県,2023001011,2023年10月～2024年9月,人,3914
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,32000,島根県,2023001011,2023年10月～2024年9月,人,4985
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,33000,岡山県,2023001011,2023年10月～2024年9月,人,12793
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,34000,広島県,2023001011,2023年10月～2024年9月,人,17990
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,35000,山口県,2023001011,2023年10月～2024年9月,人,10227
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,36000,徳島県,2023001011,2023年10月～2024年9月,人,5544
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,37000,香川県,2023001011,2023年10月～2024年9月,人,6774
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,38000,愛媛県,2023001011,2023年10月～2024年9月,人,9764
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,39000,高知県,2023001011,2023年10月～2024年9月,人,5480
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,40000,福岡県,2023001011,2023年10月～2024年9月,人,31301
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,41000,佐賀県,2023001011,2023年10月～2024年9月,人,5513
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,42000,長崎県,2023001011,2023年10月～2024年9月,人,9645
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,43000,熊本県,2023001011,2023年10月～2024年9月,人,11829
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,44000,大分県,2023001011,2023年10月～2024年9月,人,8199
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,45000,宮崎県,2023001011,2023年10月～2024年9月,人,7999
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,11935
012,出生児数・死亡者数,002,死亡者数,001,男,001,日本人,47000,沖縄県,2023001011,2023年10月～2024年9月,人,8274
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,00000,全国,2023001011,2023年10月～2024年9月,人,4841
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,01000,北海道,2023001011,2023年10月～2024年9月,人,50
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,02000,青森県,2023001011,2023年10月～2024年9月,人,13
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,03000,岩手県,2023001011,2023年10月～2024年9月,人,6
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,04000,宮城県,2023001011,2023年10月～2024年9月,人,20
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,05000,秋田県,2023001011,2023年10月～2024年9月,人,7
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,06000,山形県,2023001011,2023年10月～2024年9月,人,3
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,07000,福島県,2023001011,2023年10月～2024年9月,人,17
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,08000,茨城県,2023001011,2023年10月～2024年9月,人,62
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,09000,栃木県,2023001011,2023年10月～2024年9月,人,45
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,10000,群馬県,2023001011,2023年10月～2024年9月,人,81
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,11000,埼玉県,2023001011,2023年10月～2024年9月,人,187
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,12000,千葉県,2023001011,2023年10月～2024年9月,人,166
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,13000,東京都,2023001011,2023年10月～2024年9月,人,622
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,14000,神奈川県,2023001011,2023年10月～2024年9月,人,334
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,15000,新潟県,2023001011,2023年10月～2024年9月,人,25
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,16000,富山県,2023001011,2023年10月～2024年9月,人,14
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,17000,石川県,2023001011,2023年10月～2024年9月,人,30
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,18000,福井県,2023001011,2023年10月～2024年9月,人,25
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,19000,山梨県,2023001011,2023年10月～2024年9月,人,23
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,20000,長野県,2023001011,2023年10月～2024年9月,人,57
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,21000,岐阜県,2023001011,2023年10月～2024年9月,人,73
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,22000,静岡県,2023001011,2023年10月～2024年9月,人,130
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,23000,愛知県,2023001011,2023年10月～2024年9月,人,412
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,24000,三重県,2023001011,2023年10月～2024年9月,人,65
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,25000,滋賀県,2023001011,2023年10月～2024年9月,人,55
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,26000,京都府,2023001011,2023年10月～2024年9月,人,245
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,27000,大阪府,2023001011,2023年10月～2024年9月,人,1043
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,28000,兵庫県,2023001011,2023年10月～2024年9月,人,431
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,29000,奈良県,2023001011,2023年10月～2024年9月,人,42
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,30000,和歌山県,2023001011,2023年10月～2024年9月,人,23
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,31000,鳥取県,2023001011,2023年10月～2024年9月,人,7
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,32000,島根県,2023001011,2023年10月～2024年9月,人,6
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,33000,岡山県,2023001011,2023年10月～2024年9月,人,49
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,34000,広島県,2023001011,2023年10月～2024年9月,人,95
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,35000,山口県,2023001011,2023年10月～2024年9月,人,73
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,36000,徳島県,2023001011,2023年10月～2024年9月,人,5
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,37000,香川県,2023001011,2023年10月～2024年9月,人,17
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,38000,愛媛県,2023001011,2023年10月～2024年9月,人,16
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,39000,高知県,2023001011,2023年10月～2024年9月,人,6
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,40000,福岡県,2023001011,2023年10月～2024年9月,人,126
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,41000,佐賀県,2023001011,2023年10月～2024年9月,人,8
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,42000,長崎県,2023001011,2023年10月～2024年9月,人,15
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,43000,熊本県,2023001011,2023年10月～2024年9月,人,18
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,44000,大分県,2023001011,2023年10月～2024年9月,人,26
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,45000,宮崎県,2023001011,2023年10月～2024年9月,人,11
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,12
012,出生児数・死亡者数,002,死亡者数,001,男,002,外国人,47000,沖縄県,2023001011,2023年10月～2024年9月,人,45
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,00000,全国,2023001011,2023年10月～2024年9月,人,782981
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,01000,北海道,2023001011,2023年10月～2024年9月,人,38723
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,02000,青森県,2023001011,2023年10月～2024年9月,人,10478
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,03000,岩手県,2023001011,2023年10月～2024年9月,人,10037
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,04000,宮城県,2023001011,2023年10月～2024年9月,人,14157
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,05000,秋田県,2023001011,2023年10月～2024年9月,人,9278
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,06000,山形県,2023001011,2023年10月～2024年9月,人,8861
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,07000,福島県,2023001011,2023年10月～2024年9月,人,14032
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,08000,茨城県,2023001011,2023年10月～2024年9月,人,18312
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,09000,栃木県,2023001011,2023年10月～2024年9月,人,12192
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,10000,群馬県,2023001011,2023年10月～2024年9月,人,13045
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,11000,埼玉県,2023001011,2023年10月～2024年9月,人,39285
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,12000,千葉県,2023001011,2023年10月～2024年9月,人,34390
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,13000,東京都,2023001011,2023年10月～2024年9月,人,67384
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,14000,神奈川県,2023001011,2023年10月～2024年9月,人,47911
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,15000,新潟県,2023001011,2023年10月～2024年9月,人,16688
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,16000,富山県,2023001011,2023年10月～2024年9月,人,7772
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,17000,石川県,2023001011,2023年10月～2024年9月,人,7652
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,18000,福井県,2023001011,2023年10月～2024年9月,人,5391
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,19000,山梨県,2023001011,2023年10月～2024年9月,人,5563
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,20000,長野県,2023001011,2023年10月～2024年9月,人,14569
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,21000,岐阜県,2023001011,2023年10月～2024年9月,人,12850
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,22000,静岡県,2023001011,2023年10月～2024年9月,人,23854
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,23000,愛知県,2023001011,2023年10月～2024年9月,人,38693
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,24000,三重県,2023001011,2023年10月～2024年9月,人,11788
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,25000,滋賀県,2023001011,2023年10月～2024年9月,人,7387
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,26000,京都府,2023001011,2023年10月～2024年9月,人,15591
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,27000,大阪府,2023001011,2023年10月～2024年9月,人,50691
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,28000,兵庫県,2023001011,2023年10月～2024年9月,人,32870
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,29000,奈良県,2023001011,2023年10月～2024年9月,人,8492
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,30000,和歌山県,2023001011,2023年10月～2024年9月,人,7443
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,31000,鳥取県,2023001011,2023年10月～2024年9月,人,4118
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,32000,島根県,2023001011,2023年10月～2024年9月,人,5463
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,33000,岡山県,2023001011,2023年10月～2024年9月,人,12855
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,34000,広島県,2023001011,2023年10月～2024年9月,人,17923
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,35000,山口県,2023001011,2023年10月～2024年9月,人,11079
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,36000,徳島県,2023001011,2023年10月～2024年9月,人,5881
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,37000,香川県,2023001011,2023年10月～2024年9月,人,6990
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,38000,愛媛県,2023001011,2023年10月～2024年9月,人,10400
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,39000,高知県,2023001011,2023年10月～2024年9月,人,5945
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,40000,福岡県,2023001011,2023年10月～2024年9月,人,31473
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,41000,佐賀県,2023001011,2023年10月～2024年9月,人,5837
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,42000,長崎県,2023001011,2023年10月～2024年9月,人,10332
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,43000,熊本県,2023001011,2023年10月～2024年9月,人,12756
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,44000,大分県,2023001011,2023年10月～2024年9月,人,8633
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,45000,宮崎県,2023001011,2023年10月～2024年9月,人,8243
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,12519
012,出生児数・死亡者数,002,死亡者数,002,女,001,日本人,47000,沖縄県,2023001011,2023年10月～2024年9月,人,7155
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,00000,全国,2023001011,2023年10月～2024年9月,人,4030
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,01000,北海道,2023001011,2023年10月～2024年9月,人,45
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,02000,青森県,2023001011,2023年10月～2024年9月,人,11
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,03000,岩手県,2023001011,2023年10月～2024年9月,人,13
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,04000,宮城県,2023001011,2023年10月～2024年9月,人,29
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,05000,秋田県,2023001011,2023年10月～2024年9月,人,5
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,06000,山形県,2023001011,2023年10月～2024年9月,人,9
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,07000,福島県,2023001011,2023年10月～2024年9月,人,20
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,08000,茨城県,2023001011,2023年10月～2024年9月,人,64
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,09000,栃木県,2023001011,2023年10月～2024年9月,人,39
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,10000,群馬県,2023001011,2023年10月～2024年9月,人,43
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,11000,埼玉県,2023001011,2023年10月～2024年9月,人,159
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,12000,千葉県,2023001011,2023年10月～2024年9月,人,164
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,13000,東京都,2023001011,2023年10月～2024年9月,人,546
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,14000,神奈川県,2023001011,2023年10月～2024年9月,人,263
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,15000,新潟県,2023001011,2023年10月～2024年9月,人,21
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,16000,富山県,2023001011,2023年10月～2024年9月,人,18
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,17000,石川県,2023001011,2023年10月～2024年9月,人,16
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,18000,福井県,2023001011,2023年10月～2024年9月,人,18
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,19000,山梨県,2023001011,2023年10月～2024年9月,人,18
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,20000,長野県,2023001011,2023年10月～2024年9月,人,37
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,21000,岐阜県,2023001011,2023年10月～2024年9月,人,68
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,22000,静岡県,2023001011,2023年10月～2024年9月,人,91
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,23000,愛知県,2023001011,2023年10月～2024年9月,人,337
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,24000,三重県,2023001011,2023年10月～2024年9月,人,69
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,25000,滋賀県,2023001011,2023年10月～2024年9月,人,44
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,26000,京都府,2023001011,2023年10月～2024年9月,人,184
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,27000,大阪府,2023001011,2023年10月～2024年9月,人,842
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,28000,兵庫県,2023001011,2023年10月～2024年9月,人,352
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,29000,奈良県,2023001011,2023年10月～2024年9月,人,39
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,30000,和歌山県,2023001011,2023年10月～2024年9月,人,23
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,31000,鳥取県,2023001011,2023年10月～2024年9月,人,6
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,32000,島根県,2023001011,2023年10月～2024年9月,人,6
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,33000,岡山県,2023001011,2023年10月～2024年9月,人,56
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,34000,広島県,2023001011,2023年10月～2024年9月,人,89
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,35000,山口県,2023001011,2023年10月～2024年9月,人,54
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,36000,徳島県,2023001011,2023年10月～2024年9月,人,3
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,37000,香川県,2023001011,2023年10月～2024年9月,人,8
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,38000,愛媛県,2023001011,2023年10月～2024年9月,人,9
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,39000,高知県,2023001011,2023年10月～2024年9月,人,8
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,40000,福岡県,2023001011,2023年10月～2024年9月,人,113
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,41000,佐賀県,2023001011,2023年10月～2024年9月,人,6
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,42000,長崎県,2023001011,2023年10月～2024年9月,人,18
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,43000,熊本県,2023001011,2023年10月～2024年9月,人,12
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,44000,大分県,2023001011,2023年10月～2024年9月,人,21
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,45000,宮崎県,2023001011,2023年10月～2024年9月,人,6
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,10
012,出生児数・死亡者数,002,死亡者数,002,女,002,外国人,47000,沖縄県,2023001011,2023年10月～2024年9月,人,18
